날짜,종가,시가,고가,저가,거래량,변동률,수익률
2018- 05- 23,63695,63665,63730,63620,0.03K,0.0013,-0.0036
2018- 05- 21,63615,63625,63665,63615,0.09K,0.0009,0.0069
2018- 05- 18,63560,63480,63560,63430,0.08K,0.0011,-0.0079
2018- 05- 17,63490,63400,63490,63380,0.01K,0.0033,-0.0021
2018- 05- 16,63280,63200,63280,63200,0.16K,-0.001,-0.0057
2018- 05- 15,63345,63440,63440,63335,0.03K,-0.0021,0.0072
2018- 05- 14,63480,63500,63500,63480,0.00K,-0.0003,0.0039
2018- 05- 11,63500,63525,63525,63500,0.76K,0.0006,0.0051
2018- 05- 10,63460,63450,63460,63450,0.25K,0.0011,-0.0121
2018- 05- 09,63390,63470,63470,63390,0.05K,-0.0004,0.0065
2018- 05- 08,63415,63535,63535,63415,0.08K,-0.0029,0.0091
2018- 05- 04,63600,63600,63600,63585,2.25K,-0.0011,0.004
2018- 05- 03,63670,63660,63745,63660,1.04K,0.0008,-0.0004
2018- 05- 02,63620,63645,63655,63580,0.03K,-0.0042,0.0125
2018- 04- 30,63890,63915,63960,63890,0.81K,0.0001,0.0063
2018- 04- 27,63885,63800,63885,63800,0.03K,0.0046,-0.0185
2018- 04- 26,63595,63560,63595,63560,0.02K,0.0002,-0.0033
2018- 04- 25,63580,63685,63685,63575,0.03K,-0.003,0.0121
2018- 04- 24,63770,63810,63825,63770,0.05K,0.0,0.0004
2018- 04- 23,63770,63870,63870,63770,0.33K,-0.0022,0.0229
2018- 04- 20,63910,64065,64065,63910,0.04K,-0.0028,0.0087
2018- 04- 19,64090,64135,64135,64090,0.59K,-0.0029,-0.0026
2018- 04- 18,64275,64260,64280,64260,0.01K,0.0011,0.0076
2018- 04- 17,64205,64200,64210,64200,0.03K,-0.0014,0.0042
2018- 04- 16,64295,64315,64315,64265,0.05K,-0.0026,0.0069
2018- 04- 13,64465,64465,64465,64465,0.00K,-0.0001,0.0066
2018- 04- 12,64470,64500,64500,64470,0.16K,0.0011,-0.0058
2018- 04- 11,64400,64340,64420,64315,0.09K,0.0025,-0.0099
2018- 04- 10,64240,64355,64355,64225,0.02K,-0.0011,0.0034
2018- 04- 09,64310,64285,64310,64285,0.14K,0.0006,0.0042
2018- 04- 06,64270,64155,64270,64155,0.13K,0.0023,-0.0095
2018- 04- 05,64120,64170,64200,64120,0.23K,-0.0023,0.0053
2018- 04- 04,64270,64140,64270,64140,0.01K,0.002,-0.0061
2018- 04- 03,64140,64145,64145,64060,0.18K,0.0005,-0.0038
2018- 04- 02,64110,64180,64180,64085,9.07K,-0.0011,0.0084
2018- 03- 30,64180,64140,64225,64140,1.03K,0.0001,-0.0068
2018- 03- 29,64175,64105,64195,64090,0.29K,0.0003,0.0011
2018- 03- 28,64155,64155,64160,64145,0.02K,0.0041,-0.0142
2018- 03- 27,63890,63890,63900,63860,1.31K,0.0,-0.0037
2018- 03- 26,63890,64015,64060,63890,0.62K,-0.002,0.014
2018- 03- 23,64015,63995,64020,63970,0.18K,0.0048,-0.0171
2018- 03- 22,63710,63655,63710,63655,0.18K,0.0014,-0.0107
2018- 03- 21,63620,63570,63645,63570,0.45K,0.0008,-0.0033
2018- 03- 20,63570,63585,63595,63570,1.02K,-0.0004,0.0029
2018- 03- 19,63595,63560,63595,63560,0.00K,-0.0013,0.0033
2018- 03- 16,63680,63675,63695,63665,0.01K,-0.0015,0.0033
2018- 03- 15,63775,63740,63805,63740,2.19K,0.0023,-0.003
2018- 03- 14,63630,63575,63650,63575,0.17K,0.002,-0.0127
2018- 03- 13,63505,63505,63520,63505,1.02K,0.0012,-0.0047
2018- 03- 12,63430,63455,63455,63410,0.02K,-0.0009,0.0044
2018- 03- 09,63490,63530,63530,63490,0.03K,-0.0009,0.0048
2018- 03- 08,63550,63525,63580,63500,1.13K,0.0004,0.0011
2018- 03- 07,63525,63600,63600,63525,0.37K,0.0019,-0.0116
2018- 03- 06,63405,63380,63405,63370,0.18K,-0.0013,0.008
2018- 03- 05,63485,63325,63525,63310,3.16K,-0.0002,-0.0065
2018- 03- 02,63500,63595,63690,63385,7.14K,0.0008,0.0
2018- 02- 28,63450,63400,63450,63370,1.29K,-0.0003,0.0026
2018- 02- 27,63470,63410,63470,63325,3.07K,0.0027,-0.0123
2018- 02- 26,63300,63270,63300,63270,7.71K,0.0026,-0.0122
2018- 02- 23,63135,63165,63180,63100,4.08K,0.0002,-0.0043
2018- 02- 22,63120,63015,63120,63015,1.01K,-0.001,0.0011
2018- 02- 21,63185,63165,63215,63165,2.02K,0.0015,-0.0018
2018- 02- 20,63090,63115,63120,63020,0.37K,-0.0008,0.0029
2018- 02- 19,63140,63090,63140,63090,0.02K,-0.0029,0.0167
2018- 02- 14,63325,63210,63355,63195,1.15K,0.0028,-0.0061
2018- 02- 13,63150,63125,63155,63040,2.06K,0.0002,-0.0093
2018- 02- 12,63135,63185,63185,63125,0.11K,-0.0024,0.0141
2018- 02- 09,63290,63370,63370,63230,2.98K,-0.0018,0.0047
2018- 02- 08,63405,63405,63445,63360,2.09K,-0.0011,0.0096
2018- 02- 07,63475,63160,63475,63160,0.95K,0.0028,-0.0109
2018- 02- 06,63300,63355,63450,63225,2.19K,0.0047,-0.02
2018- 02- 05,63005,63040,63090,63005,0.07K,-0.003,0.0189
2018- 02- 02,63195,62885,63195,62880,0.47K,-0.0003,0.0
2018- 02- 01,63215,63255,63255,63045,0.15K,0.0013,-0.0047
2018- 01- 31,63130,63095,63130,63095,0.41K,0.0029,-0.0043
2018- 01- 30,62945,63235,63235,62945,0.17K,-0.0051,0.0135
2018- 01- 29,63265,63505,63505,63265,0.03K,-0.0056,0.0239
2018- 01- 26,63620,63745,63745,63620,0.04K,-0.0011,0.0075
2018- 01- 25,63690,63710,63710,63685,0.18K,-0.0004,0.0061
2018- 01- 24,63715,63830,63830,63670,0.05K,0.0002,-0.0056
2018- 01- 23,63705,63555,63705,63555,0.79K,0.0028,0.0034
2018- 01- 22,63530,63570,63575,63530,0.02K,-0.0027,0.0034
2018- 01- 19,63700,63615,63700,63580,0.50K,-0.0014,0.0057
2018- 01- 18,63790,63690,63790,63670,0.01K,0.0013,-0.0061
2018- 01- 17,63705,63690,63705,63660,0.07K,0.0012,-0.0019
2018- 01- 16,63630,63550,63640,63550,0.01K,0.0011,-0.0056
2018- 01- 15,63560,63785,63785,63535,0.07K,-0.0027,0.0153
2018- 01- 12,63730,63835,63870,63730,0.11K,-0.0023,0.0131
2018- 01- 11,63880,63735,63880,63735,0.01K,0.0041,-0.0186
2018- 01- 10,63620,63775,63795,63620,8.53K,-0.0066,0.0289
2018- 01- 09,64045,64150,64150,64045,4.30K,-0.0033,0.0087
2018- 01- 08,64255,64270,64285,64220,0.39K,-0.0009,0.0107
2018- 01- 05,64310,64310,64310,64300,0.05K,-0.0009,-0.0016
2018- 01- 04,64365,64365,64365,64365,0.09K,0.0001,0.006
2018- 01- 03,64360,64360,64360,64355,0.06K,-0.0013,0.008
2018- 01- 02,64445,64595,64595,64430,0.45K,-0.0015,0.0085
2017- 12- 28,64545,64550,64560,64480,0.90K,0.0025,-0.0096
2017- 12- 27,64385,64510,64510,64385,0.04K,-0.0006,0.0012
2017- 12- 26,64425,64310,64425,64310,0.06K,-0.0019,0.0004
2017- 12- 22,64550,64565,64565,64550,0.01K,0.0012,0.0044
2017- 12- 21,64475,64480,64505,64475,0.02K,-0.0023,0.0073
2017- 12- 20,64625,64610,64645,64610,0.21K,-0.0022,0.0065
2017- 12- 19,64770,64770,64770,64770,0.00K,-0.0006,0.0078
2017- 12- 18,64810,64810,64845,64810,0.16K,0.0017,0.0008
2017- 12- 14,64700,64700,64700,64700,0.00K,0.0,-0.0008
2017- 12- 13,64700,64665,64700,64665,0.84K,0.001,-0.0016
2017- 12- 12,64635,64580,64635,64580,0.29K,0.0016,-0.0109
2017- 12- 11,64530,64535,64540,64520,0.01K,0.0,0.0012
2017- 12- 08,64530,64490,64530,64475,0.22K,-0.0006,0.0004
2017- 12- 07,64570,64580,64605,64570,0.03K,-0.0005,0.0081
2017- 12- 06,64605,64605,64605,64605,0.00K,0.0019,-0.0152
2017- 12- 05,64480,64535,64550,64480,0.02K,0.0009,0.006
2017- 12- 04,64420,64375,64420,64375,0.07K,-0.0007,0.0008
2017- 12- 01,64465,64435,64475,64410,5.39K,-0.0003,0.0065
2017- 11- 30,64485,64400,64485,64385,0.62K,0.0003,-0.0028
2017- 11- 29,64465,64445,64530,64425,3.21K,0.0043,0.0016
2017- 11- 28,64190,64190,64190,64190,0.00K,-0.0006,-0.0209
2017- 11- 27,64230,64195,64245,64195,6.34K,-0.0006,-0.0035
2017- 11- 24,64270,64265,64320,64265,0.20K,-0.0002,0.0067
2017- 11- 23,64280,64205,64280,64190,0.28K,0.0023,-0.0083
2017- 11- 22,64135,64140,64170,64105,1.31K,0.0003,-0.0004
2017- 11- 21,64115,64135,64135,64090,0.51K,0.0002,-0.002
2017- 11- 20,64105,63985,64105,63985,0.47K,0.0016,-0.0089
2017- 11- 17,64000,63940,64010,63940,0.14K,-0.0012,0.0039
2017- 11- 16,64075,64040,64075,63975,1.06K,0.0045,-0.0043
2017- 11- 15,63785,63785,63785,63785,0.10K,0.0007,-0.0149
2017- 11- 14,63740,63880,63880,63740,0.08K,-0.0022,0.0108
2017- 11- 13,63880,63740,63880,63740,0.09K,-0.0037,0.0047
2017- 11- 10,64120,64100,64120,64100,0.02K,0.0003,0.0095
2017- 11- 09,64100,64100,64160,64025,1.20K,0.0001,-0.0024
2017- 11- 08,64095,64150,64200,64080,0.21K,-0.0001,0.0008
2017- 11- 07,64100,64005,64115,64000,0.27K,0.0006,-0.0031
2017- 11- 06,64060,64170,64170,64060,0.02K,-0.0016,0.0067
2017- 11- 03,64160,64255,64285,64160,0.04K,0.0025,-0.0016
2017- 11- 02,64000,64035,64075,64000,0.01K,0.0005,-0.0071
2017- 11- 01,63965,63820,63965,63720,8.87K,0.0005,-0.0082
2017- 10- 31,63935,64020,64030,63855,2.19K,-0.003,0.0186
2017- 10- 30,64125,64095,64220,64095,1.98K,0.0036,-0.0055
2017- 10- 27,63895,63970,64020,63680,2.16K,-0.0034,-0.0016
2017- 10- 26,64115,64155,64240,64045,0.45K,-0.0016,0.016
2017- 10- 25,64215,64305,64340,64200,1.50K,-0.0023,0.0191
2017- 10- 24,64365,64355,64365,64355,0.06K,-0.0016,-0.002
2017- 10- 23,64465,64385,64500,64315,0.03K,-0.0001,-0.0036
2017- 10- 20,64470,64685,64685,64285,1.01K,-0.0023,0.0173
2017- 10- 19,64620,64705,64810,64545,0.28K,-0.0025,0.0155
2017- 10- 18,64780,64775,64840,64775,2.86K,0.0004,-0.0037
2017- 10- 17,64755,64700,64825,64700,1.36K,-0.0005,0.0025
2017- 10- 16,64790,64810,64820,64730,0.19K,-0.0003,0.0021
2017- 10- 13,64810,64830,64845,64810,0.22K,0.0012,0.0008
2017- 10- 12,64730,64705,64740,64705,0.09K,0.0016,-0.012
2017- 10- 11,64625,64640,64705,64625,2.64K,0.0006,0.0
2017- 10- 10,64585,64765,64775,64545,0.43K,-0.0035,0.0203
2017- 09- 29,64810,64720,64825,64700,20.87K,0.0016,-0.0071
2017- 09- 28,64705,64785,64790,64515,0.31K,-0.0039,0.014
2017- 09- 27,64960,65110,65110,64960,0.24K,-0.0035,0.0212
2017- 09- 26,65190,65335,65335,65190,0.18K,-0.0031,0.0181
2017- 09- 25,65390,65430,65450,65390,0.07K,0.0003,0.0031
2017- 09- 22,65370,65400,65400,65310,0.80K,0.0003,-0.0053
2017- 09- 21,65350,65235,65355,65235,7.25K,0.0008,-0.0018
2017- 09- 20,65300,65260,65305,65230,2.17K,-0.0002,-0.0035
2017- 09- 19,65310,65335,65340,65310,0.13K,-0.002,0.0124
2017- 09- 18,65440,65465,65465,65425,0.11K,-0.0009,0.0062
2017- 09- 15,65500,65505,65560,65500,8.11K,-0.0002,0.0018
2017- 09- 14,65510,65545,65545,65510,0.12K,0.0003,0.0013
2017- 09- 13,65490,65410,65490,65410,0.04K,0.0004,-0.0044
2017- 09- 12,65465,65390,65490,65390,0.84K,-0.0005,0.0004
2017- 09- 11,65495,65505,65535,65485,0.67K,-0.0008,0.0067
2017- 09- 08,65550,65500,65550,65500,0.08K,0.0038,-0.015
2017- 09- 07,65300,65320,65320,65290,0.10K,-0.0003,-0.0026
2017- 09- 06,65320,65275,65365,65275,0.04K,0.0029,-0.0121
2017- 09- 05,65130,65110,65130,65110,0.08K,-0.0002,0.0
2017- 09- 04,65140,65110,65210,65110,0.73K,-0.0034,0.0136
2017- 09- 01,65360,65395,65395,65315,2.37K,-0.0009,0.004
2017- 08- 31,65420,65450,65450,65370,0.01K,-0.0011,0.0076
2017- 08- 30,65490,65425,65510,65425,2.03K,0.0014,-0.008
2017- 08- 29,65400,65395,65400,65310,0.75K,-0.0004,0.004
2017- 08- 28,65425,65400,65445,65400,0.35K,0.0004,0.0004
2017- 08- 25,65400,65270,65410,65270,0.21K,0.0028,-0.0149
2017- 08- 24,65220,65230,65255,65220,0.17K,0.0018,-0.0065
2017- 08- 23,65100,65125,65125,65090,0.04K,-0.0003,-0.0009
2017- 08- 22,65120,65145,65145,65120,0.01K,0.0,0.0013
2017- 08- 21,65120,65025,65120,65000,4.01K,0.0005,-0.0069
2017- 08- 18,65090,65120,65125,65090,0.31K,0.0005,-0.0034
2017- 08- 17,65055,65105,65105,65035,7.43K,0.0017,-0.006
2017- 08- 16,64945,64995,64995,64940,0.29K,-0.0043,0.0135
2017- 08- 14,65225,65195,65235,65180,0.31K,0.0025,0.0022
2017- 08- 11,65065,65050,65130,65000,0.52K,0.0043,-0.0107
2017- 08- 10,64785,64945,64990,64785,0.18K,-0.0015,-0.0047
2017- 08- 09,64885,64970,64970,64850,0.43K,-0.002,0.0091
2017- 08- 08,65015,65190,65205,65015,0.08K,-0.0031,0.0167
2017- 08- 07,65215,65250,65250,65165,150.80K,-0.0021,0.012
2017- 08- 04,65355,65435,65445,65355,0.71K,-0.0005,0.0
2017- 08- 03,65385,65405,65405,65335,0.15K,-0.0001,0.0022
2017- 08- 02,65390,65395,65415,65340,0.83K,0.0009,-0.0062
2017- 08- 01,65330,65430,65430,65270,0.63K,-0.0022,0.0148
2017- 07- 31,65475,65445,65475,65445,0.27K,0.001,0.0
2017- 07- 28,65410,65515,65530,65410,0.47K,-0.0019,0.0095
2017- 07- 27,65535,65470,65560,65470,0.23K,0.0028,-0.016
2017- 07- 26,65355,65305,65395,65305,0.11K,-0.0032,0.0209
2017- 07- 25,65565,65460,65585,65450,0.43K,0.0008,-0.0077
2017- 07- 24,65510,65535,65545,65510,0.52K,0.0002,0.0
2017- 07- 21,65495,65380,65555,65380,0.84K,0.0018,-0.0081
2017- 07- 20,65380,65285,65385,65270,0.23K,0.0005,-0.0102
2017- 07- 19,65345,65385,65405,65340,0.74K,0.0005,0.004
2017- 07- 18,65315,65235,65315,65235,0.39K,0.0018,-0.011
2017- 07- 17,65195,65285,65285,65190,0.21K,-0.0015,0.0125
2017- 07- 14,65295,65270,65295,65215,1.64K,-0.0014,0.0081
2017- 07- 13,65385,65260,65385,65230,0.19K,0.0035,-0.015
2017- 07- 12,65155,65165,65225,65155,0.10K,0.0005,-0.0044
2017- 07- 11,65120,65070,65120,65055,0.02K,0.0014,-0.0065
2017- 07- 10,65030,64900,65030,64875,0.39K,0.0027,-0.0104
2017- 07- 07,64855,64965,64965,64835,1.12K,-0.0039,0.0202
2017- 07- 06,65110,65100,65170,65070,0.48K,-0.0001,0.0013
2017- 07- 05,65115,65150,65180,65115,0.97K,0.0001,-0.0004
2017- 07- 04,65110,65200,65245,65080,0.24K,-0.003,0.0197
2017- 07- 03,65305,65380,65380,65260,1.55K,-0.0021,0.0104
2017- 06- 30,65440,65515,65550,65400,0.63K,-0.0025,0.0137
2017- 06- 29,65605,65600,65670,65475,0.42K,0.0001,0.0028
2017- 06- 28,65600,65725,65795,65600,0.72K,-0.0049,0.0278
2017- 06- 27,65925,65915,65940,65875,0.47K,0.0001,-0.0028
2017- 06- 26,65920,65860,65960,65840,0.84K,0.0003,-0.0023
2017- 06- 23,65900,65845,65900,65785,0.23K,0.0001,-0.0028
2017- 06- 22,65895,65870,65920,65855,0.27K,0.0011,-0.0019
2017- 06- 21,65825,65915,65915,65805,0.32K,0.0002,-0.0014
2017- 06- 20,65815,65655,65820,65620,0.72K,0.0011,-0.0074
2017- 06- 19,65740,65745,65745,65640,2.70K,0.0002,-0.0005
2017- 06- 16,65725,65825,65840,65715,0.19K,-0.0028,0.0137
2017- 06- 15,65910,65910,66005,65845,1.02K,0.0032,-0.0235
2017- 06- 14,65700,65570,65700,65485,0.07K,0.0007,-0.0014
2017- 06- 13,65655,65410,65655,65410,0.35K,0.0044,-0.0211
2017- 06- 12,65370,65660,65660,65335,1.53K,-0.0048,0.0273
2017- 06- 09,65685,65745,65750,65675,0.06K,0.0008,-0.0037
2017- 06- 08,65635,65720,65765,65635,0.20K,-0.0019,0.006
2017- 06- 07,65760,65700,65765,65700,0.34K,0.0015,-0.0069
2017- 06- 05,65660,65670,65690,65620,0.62K,0.0026,-0.0091
2017- 06- 02,65490,65430,65520,65420,0.61K,0.0003,-0.0014
2017- 06- 01,65470,65390,65470,65345,0.47K,0.0001,-0.0045
2017- 05- 31,65465,65435,65465,65370,0.17K,0.0011,-0.0004
2017- 05- 30,65395,65300,65395,65300,0.93K,0.0022,-0.0102
2017- 05- 29,65250,65260,65265,65185,0.72K,-0.0008,0.0049
2017- 05- 26,65300,65230,65315,65230,0.20K,0.0011,-0.0097
2017- 05- 25,65230,65185,65240,65135,0.07K,0.0016,-0.0044
2017- 05- 24,65125,65095,65145,65070,0.04K,-0.0004,0.0062
2017- 05- 23,65150,65125,65170,65045,2.82K,0.0004,-0.0066
2017- 05- 22,65125,65190,65190,65035,0.41K,-0.0012,0.017
2017- 05- 19,65200,65250,65325,65200,0.27K,-0.0002,-0.0035
2017- 05- 18,65210,65405,65420,65210,0.27K,0.0005,0.0004
2017- 05- 17,65180,65075,65180,65055,0.40K,0.0037,-0.0191
2017- 05- 16,64940,64895,65000,64895,0.45K,0.0002,0.0004
2017- 05- 15,64925,65110,65125,64925,0.23K,-0.0006,0.0022
2017- 05- 12,64965,64900,64970,64825,1.83K,0.0017,-0.0082
2017- 05- 11,64855,64885,64895,64810,0.35K,-0.0005,0.0039
2017- 05- 10,64885,65060,65060,64885,1.15K,-0.0044,0.0268
2017- 05- 08,65175,65255,65255,65100,0.65K,-0.0015,0.0149
2017- 05- 04,65270,65150,65315,65110,0.11K,0.0025,-0.0121
2017- 05- 02,65110,65335,65335,65050,0.91K,-0.0037,0.0219
2017- 04- 28,65355,65395,65405,65355,0.22K,0.0002,0.0018
2017- 04- 27,65340,65305,65350,65305,0.24K,0.0011,-0.0054
2017- 04- 26,65265,65235,65265,65185,0.17K,-0.0016,0.0064
2017- 04- 25,65370,65355,65380,65280,0.26K,0.002,-0.005
2017- 04- 24,65240,65285,65285,65220,0.27K,-0.0037,0.0175
2017- 04- 21,65480,65530,65530,65445,0.10K,-0.0014,0.0093
2017- 04- 20,65570,65560,65615,65535,0.14K,-0.0008,0.0014
2017- 04- 19,65625,65620,65680,65620,0.47K,0.0032,-0.0138
2017- 04- 18,65415,65445,65445,65370,0.05K,-0.0011,0.0009
2017- 04- 17,65490,65475,65530,65430,0.59K,0.0027,-0.0064
2017- 04- 14,65315,65405,65450,65285,0.17K,-0.0025,0.0101
2017- 04- 13,65480,65450,65520,65435,0.53K,0.0037,-0.015
2017- 04- 12,65240,65310,65330,65135,0.36K,-0.0001,0.0005
2017- 04- 11,65245,65020,65245,65015,0.37K,0.0042,-0.0217
2017- 04- 10,64975,65195,65195,64965,0.88K,-0.0049,0.0255
2017- 04- 07,65295,65370,65535,65125,0.51K,-0.0005,0.0037
2017- 04- 06,65330,65580,65630,65330,0.21K,-0.0028,0.0191
2017- 04- 05,65515,65550,65560,65500,0.36K,-0.0011,0.0009
2017- 04- 04,65590,65540,65590,65530,0.82K,0.0029,-0.0179
2017- 04- 03,65400,65345,65400,65255,0.80K,0.0,-0.0041
2017- 03- 31,65400,65325,65400,65300,0.19K,0.0018,-0.0055
2017- 03- 30,65285,65470,65475,65270,0.71K,-0.0011,0.0116
2017- 03- 29,65360,65315,65375,65305,0.15K,-0.001,-0.0009
2017- 03- 28,65425,65415,65500,65375,0.06K,-0.0008,0.0056
2017- 03- 27,65480,65365,65480,65365,0.07K,0.0024,-0.0165
2017- 03- 24,65325,65395,65395,65280,1.04K,-0.0017,0.0116
2017- 03- 23,65435,65440,65445,65390,0.14K,-0.0001,-0.0009
2017- 03- 22,65440,65370,65500,65370,1.86K,0.003,-0.0165
2017- 03- 21,65245,65290,65390,65195,0.33K,0.0001,0.0009
2017- 03- 20,65240,65285,65285,65165,0.97K,0.0,0.0088
2017- 03- 17,65240,65170,65240,65120,0.23K,-0.0002,0.0014
2017- 03- 16,65255,65135,65325,65135,3.52K,0.0079,-0.041
2017- 03- 15,64745,64645,64745,64590,0.18K,0.0014,-0.0096
2017- 03- 14,64655,64505,64655,64490,0.08K,0.0017,-0.003
2017- 03- 13,64545,64590,64630,64490,0.64K,0.0009,-0.0043
2017- 03- 10,64490,64370,64490,64280,0.51K,0.0,0.0009
2017- 03- 09,64490,64455,64505,64400,0.24K,-0.0003,0.0065
2017- 03- 08,64510,64445,64590,64395,1.59K,0.0008,-0.0048
2017- 03- 07,64460,64730,64735,64390,0.34K,-0.0035,0.0225
2017- 03- 06,64685,64985,64985,64685,1.11K,-0.0029,0.0189
2017- 03- 03,64875,64940,64940,64850,0.31K,-0.0006,0.0031
2017- 03- 02,64915,64870,64955,64845,0.36K,-0.0056,0.0315
2017- 02- 28,65280,65205,65280,65160,0.75K,0.0022,-0.0037
2017- 02- 27,65135,65300,65390,65100,0.22K,-0.0015,-0.0009
2017- 02- 24,65230,65160,65300,65150,0.31K,0.0035,-0.0123
2017- 02- 23,65005,64935,65010,64860,0.12K,0.0032,-0.0196
2017- 02- 22,64800,65065,65095,64800,0.19K,-0.0032,0.0195
2017- 02- 21,65005,65100,65100,65005,0.21K,-0.0015,0.0087
2017- 02- 20,65100,65370,65370,65100,0.15K,-0.0031,0.0206
2017- 02- 17,65305,65320,65350,65305,0.31K,0.0009,-0.0037
2017- 02- 16,65245,65305,65315,65245,0.03K,0.0006,-0.0033
2017- 02- 15,65205,65265,65265,65160,0.05K,-0.0017,0.0075
2017- 02- 14,65315,65225,65315,65140,0.01K,0.0011,-0.0074
2017- 02- 13,65245,65240,65275,65195,0.14K,0.0013,0.0047
2017- 02- 10,65160,65375,65375,65140,0.32K,-0.0041,0.0122
2017- 02- 09,65425,65460,65480,65405,0.32K,0.0028,-0.0033
2017- 02- 08,65240,65315,65315,65205,0.04K,-0.0011,-0.0023
2017- 02- 07,65315,65340,65375,65315,0.30K,0.0018,-0.0084
2017- 02- 06,65195,65015,65240,65015,6.05K,0.0026,-0.0119
2017- 02- 03,65025,65170,65170,65025,0.06K,-0.0022,0.0139
2017- 02- 02,65170,65080,65180,65055,0.13K,0.0014,-0.0087
2017- 02- 01,65080,65170,65170,65025,0.98K,-0.0008,0.0098
2017- 01- 31,65135,65055,65135,65000,0.87K,0.0033,-0.0155
2017- 01- 26,64920,65065,65105,64915,1.67K,-0.0053,0.0267
2017- 01- 25,65265,65365,65365,65265,0.35K,-0.0032,0.0147
2017- 01- 24,65475,65425,65490,65400,0.05K,0.0028,-0.0108
2017- 01- 23,65295,65355,65425,65270,0.43K,0.0004,0.0028
2017- 01- 20,65270,65050,65270,65000,0.25K,0.0034,-0.0198
2017- 01- 19,65050,65160,65160,65000,0.19K,-0.0042,0.0207
2017- 01- 18,65325,65395,65415,65325,0.12K,-0.0018,0.0114
2017- 01- 17,65440,65355,65440,65325,1.04K,0.0015,-0.0085
2017- 01- 16,65340,65440,65440,65270,1.74K,-0.0016,0.0163
2017- 01- 13,65445,65505,65510,65360,0.20K,-0.0018,0.0131
2017- 01- 12,65560,65415,65590,65400,0.87K,0.0044,-0.0287
2017- 01- 11,65275,65345,65345,65230,0.12K,-0.0011,0.0129
2017- 01- 10,65345,65315,65375,65310,0.18K,0.003,-0.0145
2017- 01- 09,65150,65420,65420,65100,1.22K,-0.0075,0.0143
2017- 01- 06,65645,65625,65760,65600,0.43K,0.0011,0.0097
2017- 01- 05,65570,65445,65600,65445,0.58K,0.0028,-0.0157
2017- 01- 04,65390,65455,65570,65340,1.53K,-0.0023,0.0175
2017- 01- 03,65540,65560,65560,65490,0.36K,-0.0004,0.0034
2017- 01- 02,65565,65500,65600,65500,0.17K,-0.0002,-0.0182
